assignment_id,split,protocol_id,seed,partition_key,prompt_sha256,is_reserve,matrix_id,hc_id,hd_id,ot_id
CBV15C-0215,Test4,CB12_PARTITION_V1,12026,bfe83b44bdbeeecd9c2df6a2ae97ec834547a8a9bba1050aff0edfc044eba7b5,2c436e1e26ee313a7eb89f8d730e48cae1dfa99c56b9dd8d51d710f02a0671e9,False,V15C-HC7-HD6-OT6,HC7,HD6,OT6
CBV15C-0216,Test4,CB12_PARTITION_V1,12026,8790ecee461844c868d5431629a4469c8706986922f5752d0cfcc4c2f74b49c6,0e070f2bfd3a857d2c1f130ed71ed78685082b69ecdbad856e038599bff61b61,False,V15C-HC8-HD7-OT8,HC8,HD7,OT8
CBV15C-0217,Test4,CB12_PARTITION_V1,12026,7a9aa652897b605ba23f283d26bc33db130dd127b2eb9ff3acda9d04ccf7156c,444442b6b46a19870db58e78ac7185817807d82639f234cc628a934e1b914dd4,False,V15C-HC4-HD8-OT6,HC4,HD8,OT6
CBV15C-0218,Train,CB12_PARTITION_V1,12026,60011b2c5a8d5b75fcdc83b878354877f32747266ef31ddf70dcc360615fe577,fca6057c202a7dbc4d7ecfd8594ccb71da40b0d793c7959822869eba24b8c77f,False,V15C-HC3-HD1-OT6,HC3,HD1,OT6
CBV15C-0219,Train,CB12_PARTITION_V1,12026,b6be3876d16a43f8c765f43e1187387baaf8f043759d88e5bd9f598fb7f212b5,0966ccdb2bb789a5990de821d37466e67632ac2824d527dc04186df1e7940f66,False,V15C-HC9-HD5-OT8,HC9,HD5,OT8
CBV15C-0220,Test4,CB12_PARTITION_V1,12026,ce77714455f2ebeaa33c1f8121a156358bf689520f03addf7dfb0e65889298c3,90ae442999207a3e9f424cebcbaa0f9194e832261b6815158aa4b281ec07f0e5,False,V15C-HC5-HD4-OT15,HC5,HD4,OT15
CBV15C-0221,Test4,CB12_PARTITION_V1,12026,20376e72293d1afe11423be0f3717cec27137faeb7c14b17a6d48a8b183d997f,3379f943f0a920b45c95e290009fc313ed2d2c8ac90be19057c4dcf5bfb3a621,False,V15C-HC2-HD2-OT15,HC2,HD2,OT15
CBV15C-0222,Test1,CB12_PARTITION_V1,12026,34ad241478de69e4e66a2aa0c84bfa97ed18d3018316dda493363be541b98a88,292d509802c4f5c377f1dea04bd92bbd2e82bc6e88513671d98cb67e586b578e,False,V15C-HC6-HD3-OT6,HC6,HD3,OT6
CBV15C-0224,Train,CB12_PARTITION_V1,12026,914ab42dfeedabc8bb19ee6e723d3b85644fc224615e52950da6e7241767eae7,3a8a310a368b5941520bd5952e84464f89105028f9b4e2eb8fe4dd4e09a7da86,False,V15C-HC3-HD1-OT14,HC3,HD1,OT14
CBV15C-0225,Train,CB12_PARTITION_V1,12026,d50b161703ca2f2582b3ed3c2ffc4b50478c9c8ab9cd7ee816d8c147b3bf4721,8f5d3d47be1a71e4e023f632f24f965e94a91ac622c8c29bd22e1265d7644b99,False,V15C-HC5-HD4-OT6,HC5,HD4,OT6
CBV15C-0226,Test3,CB12_PARTITION_V1,12026,0b74a7f7fdaec49289faff3cf1bf794b49992d4c434a752689fa434dbde0978d,33862d7daccd77207711187f55485ba1a6526d8ccba2d727d58fab5fab7cff77,False,V15C-HC7-HD3-OT11,HC7,HD3,OT11
CBV15C-0227,Train,CB12_PARTITION_V1,12026,110194b2d9a9920ef64b9213f3b776c67a2c82292956b5e035d9020f6b7c5237,d769cee9bcefecc22dd634b390a91196e7872dc2e61336b2a0f222a41d13ee1f,False,V15C-HC8-HD7-OT12,HC8,HD7,OT12
CBV15C-0228,Train,CB12_PARTITION_V1,12026,2d4162867f202c26128505ca3380f30eea08ccb7bf0bb84f573144857594766b,680170edabf7c213ceb9a87915b04d727a8e59a67d8be27aeaf7fba3f697b276,False,V15C-HC6-HD6-OT5,HC6,HD6,OT5
CBV15C-0229,Test3,CB12_PARTITION_V1,12026,d1850c86751ce4e871a161261391672972a1694f506f983f864735259f2d1715,38fc19a65c0e850a7c2ab174c7dc767d11119ea3809b2ed07614c8c322ad5ce2,False,V15C-HC3-HD8-OT2,HC3,HD8,OT2
CBV15C-0230,Test2,CB12_PARTITION_V1,12026,ee52fc93d6b5032614d94222fd6274c4f7ee22a7e66f3d9b4eb2c11419357e87,6e8581facf633f7983f3b5cfd0219f1a8b5e303b41b8b3bfb05845c542aac324,False,V15C-HC2-HD3-OT3,HC2,HD3,OT3
CBV15C-0231,Test2,CB12_PARTITION_V1,12026,a84aaa1b10b0a0b0f95e03f3d19fa985a65080081d0396f1be039221f6cf85c3,431da1ebe6a3f370c72216d0cee8c0209f6376d4373ff1d8013993328a1a4528,False,V15C-HC9-HD5-OT6,HC9,HD5,OT6
CBV15C-0232,Train,CB12_PARTITION_V1,12026,f17838b131094ad07fb72b136bd1a22f4357547b764c7658279549784a34205a,77c44bb3f6927c28d198055c2520d65cebf9a30fcac8f41b5f9517c789ef8eae,False,V15C-HC4-HD4-OT1,HC4,HD4,OT1
CBV15C-0233,Train,CB12_PARTITION_V1,12026,41b1f3790285f68c9602107e9ad3072acd804b5b58a549107ff4487e05f9738d,61cc197411734aeaa285cb46adad8b2e0c50eb5ffabb77fff4a7db801c297236,False,V15C-HC5-HD1-OT13,HC5,HD1,OT13
CBV15C-0235,Test2,CB12_PARTITION_V1,12026,7a296d808931809a544d7c9d584a50b3191be0e4b9b13b69653f9c30891ddcf0,5d19464d86b0e554b6fe1cdf47eb09652060405f877c65fe3ef28dc236c843e3,False,V15C-HC3-HD3-OT14,HC3,HD3,OT14
CBV15C-0236,Train,CB12_PARTITION_V1,12026,d7457b89229670e28b6ec247b837bb7f8e4ab8960adbd222f7a1a92ec3b7ced3,b31e3272f51eff6a012e1ea283f821a3d2ea0b03db0784bad47eac1427238521,False,V15C-HC7-HD6-OT8,HC7,HD6,OT8
CBV15C-0237,Train,CB12_PARTITION_V1,12026,121225185a7cdf1dfac9c8eb6a4980742766b729de556b6255109e19b237cc3f,829d3c778f2d4cbc250a3754ed46f3fded55d800c1fc3b0a3d3081a411838768,False,V15C-HC8-HD7-OT5,HC8,HD7,OT5
CBV15C-0238,Test4,CB12_PARTITION_V1,12026,c3c7fd13440751133b827c8fce0090bb27d052f5e14e0790092666ec81142cfb,7c93c903c73d4236a214f3b99a89c223c83b2aaa18fcdebf64324631e795b9d2,False,V15C-HC6-HD4-OT14,HC6,HD4,OT14
CBV15C-0239,Test2,CB12_PARTITION_V1,12026,3cb973504aa5380d7be5e4649b04336977ad717a8e504f8e96030c62610e7c85,9a1eaf80ef915f0d748e0d569f75c0a4760b41bbeaeca4f81e6a961e1d4433bb,False,V15C-HC2-HD1-OT15,HC2,HD1,OT15
CBV15C-0240,Train,CB12_PARTITION_V1,12026,d8e79ede5535836fc70a05ae63f81d2000eaabdd430841ae8fc90b17efbc15c9,bf79544a78f564b8e8bce8a151b6ac14b287da69fb09fd0553b2edcc001daa2a,False,V15C-HC5-HD2-OT7,HC5,HD2,OT7
CBV15C-0241,Train,CB12_PARTITION_V1,12026,0e1f97b574c9d874490a94c4e76466c5023f517ecd8bc3fa9478fdc95c401812,6608a338dbb62454d84d8fcc6712aba1e067210fe7e34f7c947ed7e76fe2482e,False,V15C-HC9-HD5-OT11,HC9,HD5,OT11
CBV15C-0243,Test4,CB12_PARTITION_V1,12026,9581258eb8f9c4078cf987f5f59d861e1d738e7a25b10dc105afa85910ab3484,d7c9a1e1fd4f7d53f6ac76ca1b88e8a5c843496d8c244689cf387262d77a0fc2,False,V15C-HC3-HD3-OT15,HC3,HD3,OT15
CBV15C-0245,Train,CB12_PARTITION_V1,12026,af1a5b69803dc033098ae86d92d3013f58b73145cc6bfdaeb0e507c03726c01c,f92ab710fe1152499f953593a25f2c8a829a64d91125bb00af6802ac4a022f5d,False,V15C-HC5-HD2-OT8,HC5,HD2,OT8
CBV15C-0246,Train,CB12_PARTITION_V1,12026,4f428ff07858cda50b04a03453bcb5357008d14ba6b3abd56d76cc2c70f16291,229e4b11ca31f0237e93a5c07ecf4f5b7fc0a11e6934c49e0785e10d228eaa5e,False,V15C-HC2-HD4-OT5,HC2,HD4,OT5
CBV15C-0248,Test2,CB12_PARTITION_V1,12026,7cabcda64613c341dd25a7a75c1405f53e3672f2b593c20da0bd82160c19685b,023b90b9102b31acd3f1b5e3377e5aa59cc27fa067e3ceed35594bb023f5e367,False,V15C-HC8-HD3-OT8,HC8,HD3,OT8
CBV15C-0249,Train,CB12_PARTITION_V1,12026,fca043ca40f23736b8778d3db45bc87c8c107828bea047c72accbf3f7ef6f003,d6c83b0253bb7667c1a1f722409e63dd0768b171a5b8ed7f41517cc482912bb9,False,V15C-HC7-HD2-OT8,HC7,HD2,OT8
CBV15C-0250,Train,CB12_PARTITION_V1,12026,b4e8e1d29b6351a1a677aa7222a202f25d115a07e377dc7f83cac1fb8324bdab,28b3337f63e97a5e91ce853735b10745d86e02357024b600166f388ba3063520,False,V15C-HC3-HD4-OT1,HC3,HD4,OT1
CBV15C-0252,Test3,CB12_PARTITION_V1,12026,7ee86ec795867781b8d7b7c91c49e146c801d5497c81ff344a95323c0d5d36cf,8f1b1b9c4825f85f1dd2eb9be68a7085974a67496a0eeb7c8a204c2347371a3a,False,V15C-HC5-HD1-OT15,HC5,HD1,OT15
CBV15C-0253,Test1,CB12_PARTITION_V1,12026,d7c78569f3ac8bce305f3384415bc50753aa25843393e8b249fb67f0caea82b6,d618c2afe0e56c22501eaca93726e4eb99d3c3c29ec91656867c1c33a527cf17,False,V15C-HC4-HD3-OT15,HC4,HD3,OT15
CBV15C-0254,Test4,CB12_PARTITION_V1,12026,8dedae8c64a0ab4ca5128f723109aefbc392e8d9552278127a5b4001274ae6b1,19168cd293b7da8bf69e56ac0ed24d0280570bb155132d870b736e7005d94d3b,False,V15C-HC9-HD5-OT8,HC9,HD5,OT8
CBV15C-0255,Train,CB12_PARTITION_V1,12026,3f96f92ddceb653f732b13d5cdea10cccb5b3ea9f21a8069bd8e88ea83a00ebc,e17a531f044848e273d0c6a1b121febda98f0d1ce0325545003b2b38703a2298,False,V15C-HC2-HD8-OT4,HC2,HD8,OT4
CBV15C-0256,Test2,CB12_PARTITION_V1,12026,8753c848d5911039823d82a8ce9796f23a934871ee5ed7533c94115e3e56c4e9,4dbf97135ad0f247aaeb02a083446a8e78487a5a93f06f91236f7d9ab7a4618a,False,V15C-HC3-HD1-OT14,HC3,HD1,OT14
CBV15C-0257,Train,CB12_PARTITION_V1,12026,371602bda0c315a3bc783e14687e20e31776f4e0e1dd7a67e78988cf5419809a,ccf905a8c4b3b810b62f56d8d4acaac6f88450c828097bdf589d17a38939b823,False,V15C-HC6-HD6-OT8,HC6,HD6,OT8
CBV15C-0258,Train,CB12_PARTITION_V1,12026,66ed66950f25b5471a976a90794f29ab2ffd27f53c0a500b8f210e928ff72d53,9f0e790eab6e6170c294f4b75dd06d1795dd549a068be5d308782e3ee803c004,False,V15C-HC8-HD2-OT12,HC8,HD2,OT12
CBV15C-0259,Train,CB12_PARTITION_V1,12026,fab96a39f08e9bd7a3c791aceb0a724ff396610018ccdd02268a78fc6b2a85bd,24aac8c0172f9d81ec7eb77e4fd75ebb0a9f61aca2e444154c75ad48824fb608,False,V15C-HC7-HD3-OT6,HC7,HD3,OT6
CBV15C-0260,Train,CB12_PARTITION_V1,12026,b340b8417fcc7681909eab741e0004e646758c7b5d044eae8aac2a97c3b2d456,0b1e45d4c0143235ec6c5664a359b6ce60c0ff60cbf07957dab5cdbc2e4fbb06,False,V15C-HC5-HD4-OT14,HC5,HD4,OT14
CBV15C-0262,Train,CB12_PARTITION_V1,12026,8be7bc8df60f9e01da822e85c9d1a7c59b91d2e0b3305520756d321607069f36,0d3b2ce942a74d4acc50424ee4e87d9a08330494024feedb6aa51ad2f73a08b1,False,V15C-HC1-HD7-OT5,HC1,HD7,OT5
CBV15C-0263,Train,CB12_PARTITION_V1,12026,dc4b8e1bf3dfef83184b423b5e8b5da43e57c0db52a6a393fed352e8aa76a651,7e78c1c41bf382f1df822dc3497bc695a4660ec8a47e80ca2d2c908016a26dc4,False,V15C-HC2-HD4-OT3,HC2,HD4,OT3
CBV15C-0264,Train,CB12_PARTITION_V1,12026,e132429d6724c7dacd25e8576939c49c2b1945ec6ac483e6672a883b450cad14,115be467913946ffc1f37a275c272a17b5e2db55aeb064ce3753e511260be574,False,V15C-HC6-HD5-OT15,HC6,HD5,OT15
CBV15C-0265,Test3,CB12_PARTITION_V1,12026,4793aa97ff28227ba30d5dd79c8ab86602c634f7e825043a3084d4d6eaf098f4,8bb9a331d7a4382196ce94ab652cb0806b1c31c0b27dccbec2175591f257d6e5,False,V15C-HC7-HD2-OT11,HC7,HD2,OT11
CBV15C-0266,Test1,CB12_PARTITION_V1,12026,89429bb690a1feae35146431738e448e83614241357fefadfcac10ddb7e8a1cb,fa57820d49d1b245c73b50ade1e983a4065c3c96fa002b6f42b9ae05b7fb8575,False,V15C-HC8-HD1-OT5,HC8,HD1,OT5
CBV15C-0267,Test1,CB12_PARTITION_V1,12026,eabb838ecd7262de1b9db27847537eea87d17a7dc41d6bf0a4746bfd0a11cc8e,ab80ee03c3655e7eebee1ed974b1f34f82018bc0d178eb8a36327a3f52815453,False,V15C-HC3-HD8-OT1,HC3,HD8,OT1
CBV15C-0268,Train,CB12_PARTITION_V1,12026,3883db6f65bf81d52d1710ce8a1c628cfe5f07889575448a146a477373aed71e,e75a66b02902fd7aa55cb421291fb7fb0755290e85c933b35a939a370acf825d,False,V15C-HC9-HD6-OT13,HC9,HD6,OT13
CBV15C-0269,Test2,CB12_PARTITION_V1,12026,87a711650b640cef8278ef8b9f7b4876b94a365b53a00cf4da829431372ba304,b8e8d301e8e56cb5346fce40555b1f14e3fe7ee95833fb2dd97c3ea1702fcceb,False,V15C-HC4-HD3-OT6,HC4,HD3,OT6
CBV15C-0270,Train,CB12_PARTITION_V1,12026,5c98558bb00e0dd2d56a047619559f76b92aeac9e3d0d410a3323aa05300bde8,8bb1137343fe69e2d4fb794ceb8b572796eca0bdc625924f26e85f0af1ca88be,False,V15C-HC5-HD7-OT13,HC5,HD7,OT13
CBV15C-0271,Test1,CB12_PARTITION_V1,12026,11d25d1f2395df3b48ab8912b2ed6315ecffc982286bd1c4642a51a56c483f54,d01c29db84c6bf29f23e0f82def7367283333804e0e6a5d90bac2244b6036a35,False,V15C-HC6-HD4-OT8,HC6,HD4,OT8
CBV15C-0272,Test4,CB12_PARTITION_V1,12026,d0a275d221312baa252e2ff2696e99da7e8a252285def07038ffcc23cc9dbcad,151d3f6ffecf22797bc6d68fff6add060c7710245a051609165dafeb4ed75701,False,V15C-HC2-HD2-OT3,HC2,HD2,OT3
CBV15C-0273,Train,CB12_PARTITION_V1,12026,aa982471428de23e258e8ab43a8efd7036bf2b4a8249de2252ea4b13dcc73e65,9907714ec0a75c4e205edc3a7594d18cf20d2a6592bcea6f30bb2cbea4867c40,False,V15C-HC1-HD1-OT6,HC1,HD1,OT6
CBV15C-0274,Train,CB12_PARTITION_V1,12026,a54649c8164959979d61e172457ba04e2af4464cadd7014f1eca3ce9d51cffa7,3f26a49c72891b12b2b0ac899dc1d1baed9b0043ced9fab718ad94fd38622ddd,False,V15C-HC3-HD3-OT6,HC3,HD3,OT6
CBV15C-0275,Train,CB12_PARTITION_V1,12026,9b46abb95a16f8a865711e35717a86ff1475a13741636e5de3136c05e12e2f5a,22c5bc081902c7e97580f5e49c65cae0e48fb33ded876288be372607bcd87680,False,V15C-HC5-HD1-OT7,HC5,HD1,OT7
CBV15C-0276,Train,CB12_PARTITION_V1,12026,5bfc8b69c8285c84a0344ebd655cc201738223011846fcd8393e03f343ef3108,dfb0e854228ce45feec0329333909d9b277e91b223323def8ac12ceb9decc02f,False,V15C-HC7-HD5-OT6,HC7,HD5,OT6
CBV15C-0277,Train,CB12_PARTITION_V1,12026,6dff253bea969ea5a44df3d84e1f07df3a07f6a329eb462ea0e70cc80ebdc937,e33802794181927284db707bc84cd0fb17b3e6591668b6756c92248e923a9d08,False,V15C-HC8-HD6-OT8,HC8,HD6,OT8
CBV15C-0280,Train,CB12_PARTITION_V1,12026,da114c57339f8ae000f6cd6feb1a5254eba62d60ca5a53748a4d1ba954a05d18,897babbaee40b142cdb4a655cc2a36520796a1b67c35e4dcfe4206245505d791,False,V15C-HC4-HD8-OT1,HC4,HD8,OT1
CBV15C-0281,Train,CB12_PARTITION_V1,12026,44ebe2118090050f0dcad851d6697b0c52621e60b032f5690c2d0fd2f32a353a,0e42a89de47fa8d4b1578d5a946b1706db2b6125eb688d1337f3406ca63ad00b,False,V15C-HC9-HD7-OT11,HC9,HD7,OT11
CBV15C-0282,Train,CB12_PARTITION_V1,12026,d29886dacb0544a70549ce94f83577554d129cce9c5df61767139c63b81fc4ca,e36a77e34135a6a2eefe597747facb31809384bcbd96602d87d00a516ed3f0bd,False,V15C-HC3-HD3-OT2,HC3,HD3,OT2
CBV15C-0283,Test4,CB12_PARTITION_V1,12026,deeb804d9c1eef50c8fe2ef717f01cc5404b49755c0e4dea2a2a382aafd26df9,00e9f9620bcafbe9d194a6ab251275c555bebcea600983ba340191b6ae8be4dc,False,V15C-HC5-HD4-OT8,HC5,HD4,OT8
CBV15C-0285,Test1,CB12_PARTITION_V1,12026,1eed5cd9c6ed433fceddb6b8b71f84f5fb2fcb05344c8761a7956e3635588719,423cb8b6db1bdc29fb57bd5b8b9f4fe5b731d0a5bcc0c7a23e4db67f1697cdc5,False,V15C-HC3-HD1-OT14,HC3,HD1,OT14
CBV15C-0286,Test4,CB12_PARTITION_V1,12026,ac1253eeedebcee8a866d7c19956bc91cea6667da5e3923628d57a5ff68a44fb,f3bcbfff8c1e86c1ac671c6f02c3197965f2b0668b5be51de3911712bbf13ca9,False,V15C-HC7-HD2-OT11,HC7,HD2,OT11
CBV15C-0287,Train,CB12_PARTITION_V1,12026,11adb69f0c8ca6d743160718f322719c49f45410de89383c3b8e5355b2395d6c,b00aa2c94840341004e2d5e372f2e075145e28e287ecd818ac1cb79a4a873abd,False,V15C-HC8-HD3-OT12,HC8,HD3,OT12
CBV15C-0288,Test2,CB12_PARTITION_V1,12026,d2b45aa81b03d8a8e53e1bc71ac48cd83879aba59bf3b2b4e4962d689fac7886,3d9b93b18686b2202cbb7b8a9951a1e49f5a6bc92d86f2f6186b7cf2d0ba6a35,False,V15C-HC6-HD6-OT5,HC6,HD6,OT5
CBV15C-0289,Train,CB12_PARTITION_V1,12026,e49a3f5d53da7689ca021b553bea80db6338edf2737329e8a4e9dc237b46b367,2d7a1f7dd8dc2184983056d3f4cb6414d6cf85643591dda2e8b3499ef319549a,False,V15C-HC2-HD3-OT4,HC2,HD3,OT4
CBV15C-0291,Train,CB12_PARTITION_V1,12026,3dbc438bf94e1391469ad52da8ab39fec3f2a5375abd2aaff5db165a54d8b591,c510be282483d79d00a87a98920b77ed3f86cca5f170c82e28256cf0f9d8ca87,False,V15C-HC9-HD7-OT6,HC9,HD7,OT6
CBV15C-0292,Train,CB12_PARTITION_V1,12026,36e85581fcf7d47c48baa78fed18bc9dde94fb5fb151fc69b947909de7ec7e2e,891f8ead0d14cf6119c8a622ba64baaa76982a697a0779696968aef4800f9183,False,V15C-HC4-HD2-OT9,HC4,HD2,OT9
CBV15C-0293,Train,CB12_PARTITION_V1,12026,95d5d378097e9c14d604121a809b8a552067a2bc6f1b61a215dcac077c476224,c781828ed6adb01e41a50619a3c725f40a11185cffc6b2ca9ea54fdb087105f1,False,V15C-HC1-HD4-OT5,HC1,HD4,OT5
CBV15C-0295,Test2,CB12_PARTITION_V1,12026,4dd8210b53cee90507e178edd6f24fba0b1255a11e3cbc4f5d79184f131ab28a,28aa641ac1daba74302836dd98f7375b5e743b3c210f9387867ff711782deb23,False,V15C-HC5-HD3-OT6,HC5,HD3,OT6
CBV15C-0296,Test2,CB12_PARTITION_V1,12026,c8580b1912828cdfd2f6f6127fa946b886d021e4925d979b8369bcc0f888f15b,e5cb86fe191f85c4bd18fab0a2b351934ee18c0ca71419bf26bafc7c579ccf4e,False,V15C-HC6-HD5-OT10,HC6,HD5,OT10
CBV15C-0298,Train,CB12_PARTITION_V1,12026,dd79c8765b33cdc1e76a9ef41a318822637c567d7577b39e13bd7a67e2d9e4ad,3e2622152572a5914ca57e3e79a5d20826b9006e5c40a1e7ba6f9d683f4b9141,False,V15C-HC7-HD6-OT8,HC7,HD6,OT8
CBV15C-0299,Test3,CB12_PARTITION_V1,12026,dc2b67de8b318e98ede10091ee9cd98ebdbb26504ea5a7353ced1b57c462bc19,a475a4735aeaf039e56f021508b48590e570811ea387288b983b9a9ed64d2691,False,V15C-HC8-HD4-OT5,HC8,HD4,OT5
CBV15C-0300,Train,CB12_PARTITION_V1,12026,72ff70307c08f74b8a846e7152324e5225a6d18bbd7a9eaaafd260948f75ea9e,fa2509cb6ca780a5f4dbbb0f5fc08da96b115bbc0e5f86b95f138a8d5afa6553,False,V15C-HC3-HD2-OT3,HC3,HD2,OT3
CBV15C-0302,Test3,CB12_PARTITION_V1,12026,f139f37d33a7b3d99045f2f2a5256869de2c2dd6eac0bdd82513190da7121928,4336c686b83bf1ae290bcaeefbc48251300d14af0e7f5c853d2d9002ce5b06f5,False,V15C-HC5-HD3-OT15,HC5,HD3,OT15
CBV15C-0303,Test4,CB12_PARTITION_V1,12026,0541e86da7893c8f9d10e8a7ea2bc19ec4b148c966b3d1cde288a708fcc07066,5571eb61cfcf1d7ad468df0220a3449af0fd9fbf0cd0c8a61df9a444ca38af5c,False,V15C-HC3-HD8-OT1,HC3,HD8,OT1
CBV15C-0304,Test2,CB12_PARTITION_V1,12026,a2f0ae43eea6c8d969788a3223fce3750f0fb11e3ea0b1c39a94e56df1266328,e7139c46e41a5848c1d72ce8f2656296ddd94e913008a6aed69c035239bbaf7a,False,V15C-HC2-HD4-OT4,HC2,HD4,OT4
CBV15C-0305,Test1,CB12_PARTITION_V1,12026,5513e8ace7784b23e64824d9f24416233229d30d854326ca05c30e74fa783095,e4612b5c8787ae41da856245edeb3772490b5cc83e893e93382f350e706199be,False,V15C-HC9-HD7-OT2,HC9,HD7,OT2
CBV15C-0306,Train,CB12_PARTITION_V1,12026,267ff22e375c486061a960718a54d47796c0e9f299b792976b55aac8cf8a3b00,be715d50862814e092b7529e0bbd7d12406a54fb6d048c1bd7c9a5a80a1e423f,False,V15C-HC6-HD2-OT15,HC6,HD2,OT15
CBV15C-0307,Test4,CB12_PARTITION_V1,12026,c2b082337f36273d9e2d32a4d576c8b2f2a6d46380fa6ed4bd0088a3b8bfcd84,f65ffb071fbf5ff0d1910afad9e516201a2f83add8a9ba80dfea26b028b3e896,False,V15C-HC4-HD1-OT1,HC4,HD1,OT1
CBV15C-0308,Test1,CB12_PARTITION_V1,12026,ba5418148ae74a0312495c5bd928656ac1a534d39a815860048a299d9ffcc9af,ba7f5d47f1928dbae3c8bc61f5b3b21ab373080c0577cad814c0117606643249,False,V15C-HC7-HD6-OT6,HC7,HD6,OT6
CBV15C-0309,Train,CB12_PARTITION_V1,12026,2f530601972017acdaa23ed603877ca2d1ad1013a238dda3e592a057f6a68f69,359fc72506e5ffcbb6004e174398f850363c5327e908360442d543aeab51ac20,False,V15C-HC8-HD3-OT8,HC8,HD3,OT8
CBV15C-0310,Train,CB12_PARTITION_V1,12026,692281cb032c3226f918c1cb642da002323559ee579ba0ef2c937dc0b1d6b3ec,8869f727a4dd08c35e5b7bcf88f591d00202715e85fb801983eb8f20bcca555f,False,V15C-HC5-HD1-OT7,HC5,HD1,OT7
CBV15C-0311,Test4,CB12_PARTITION_V1,12026,1cf2416af86e5edf4bdda7505ae556e7732df02fe4f0cc9c2068129d0de43177,cd66c6bedfc9a7ad537c151d7df9ca2e5663e1438d03ee0e722c913c2d83983f,False,V15C-HC3-HD2-OT6,HC3,HD2,OT6
CBV15C-0312,Train,CB12_PARTITION_V1,12026,fdce265f0fac9b0d003e7a05ecb99c8c363de7317d85334d645acc18c44f804f,63c5785921c1d7141156ac7d1465c5cf0291cc466a9730268126e8d1b95bf5ab,False,V15C-HC1-HD5-OT6,HC1,HD5,OT6
CBV15C-0313,Test1,CB12_PARTITION_V1,12026,77f3403d498428c5600668fee6bca79008dea61b4449005b227afb330fdec4ed,76e9c129e3391259b19dece93831b072233f718621fddffe6bc061e7148e9cc5,False,V15C-HC2-HD4-OT3,HC2,HD4,OT3
CBV15C-0314,Train,CB12_PARTITION_V1,12026,4feffe747047d19c203ec904e2566b1095ba62aa0e63c21a1eec9ce27567669f,d2c9092b0c909836556da3b3bb2280e8928509a478e11cd749fba5db3a503a7f,False,V15C-HC6-HD3-OT5,HC6,HD3,OT5
CBV15C-0315,Train,CB12_PARTITION_V1,12026,509340b70faf4f1db034c6c45b0915a5d847512ac2442e9e5a5afeeb10302f25,ad84c0644f3823699a5cef88c40f6b636ab8a39ee5198857d113f3169823cf93,False,V15C-HC5-HD7-OT6,HC5,HD7,OT6
CBV15C-0317,Test4,CB12_PARTITION_V1,12026,086ad58ed0a3bcda0a2ef2ddbe70011d68b197b77dd5c21cfdd12efb81b3108d,abdd412fbc98ac50f79426765f707c22f6e97d14ee0998fdc47db566e7e14ff8,False,V15C-HC9-HD6-OT13,HC9,HD6,OT13
CBV15C-0318,Train,CB12_PARTITION_V1,12026,082c6b21b828444baa4ecf582a9a5f1d97525ec9a9769418d0b13e9d15b4171e,f6d6e3621c97a68af02a216809c7e796618b75f57bf1e66805d418ce7707e227,False,V15C-HC4-HD1-OT6,HC4,HD1,OT6
CBV15C-0319,Train,CB12_PARTITION_V1,12026,1197603e73faee8c670b83e4899c5bf9cfa616f9393c365430c4224fdb71d68f,7046412ec003c4d4aa6ed42d8e7850bee52452456e8fe67a6301589e5c50ed23,False,V15C-HC8-HD4-OT12,HC8,HD4,OT12
CBV15C-0320,Train,CB12_PARTITION_V1,12026,f9176bde38656edd53f3f6916c44cda774b9503274cdbf6bbc628a95c8e946cb,a110256e92dc3fb9a5225d21764a84e59566befc4adc73e519448bb5d0895ffa,False,V15C-HC7-HD2-OT14,HC7,HD2,OT14
CBV15C-0321,Train,CB12_PARTITION_V1,12026,985acfd17d55484b3ef3eca0c582454fadadc05a424dcfeccab6497e8381d578,ed8c98aefe350b33607c0b283dc8f437795da2c0d677f306bddd6bde23faf553,False,V15C-HC2-HD3-OT15,HC2,HD3,OT15
CBV15C-0322,Test4,CB12_PARTITION_V1,12026,ecaf1c3ca0676e11f59ba7415313ac09d1235e7baee02f91ada839ed2fe03d3b,a79792425ef4f3e7e100838c3492831c5dda42e3f4165d7c161b51e1e4b409ac,False,V15C-HC6-HD5-OT15,HC6,HD5,OT15
CBV15C-0323,Test3,CB12_PARTITION_V1,12026,97b482dea2acf0907918d2a0173489224e374abf567cfa16b99504ccaaddaf5b,2cf95e9479bd9f3987e58bc9e54f1d163a682933ae0c594a16544d1862c8d697,False,V15C-HC1-HD7-OT5,HC1,HD7,OT5
CBV15C-0324,Test2,CB12_PARTITION_V1,12026,7695ce15653f3453f67d98a6e78446e2fef6b5d0798abc6333fed375e94470c6,efc4fadd7cb00314ef1fc3bf7cad8a14b9c44a41be65f0e054ab07e380ce5a74,False,V15C-HC3-HD3-OT2,HC3,HD3,OT2
CBV15C-0325,Train,CB12_PARTITION_V1,12026,3414155765f060079496ad2ec35ada131ab674ca49627299c9d04607184505f2,5a09ee70f3849b221c03140258a3829b0ebeff444935b1b2de971e52b58a2b9f,False,V15C-HC5-HD4-OT13,HC5,HD4,OT13
CBV15C-0326,Train,CB12_PARTITION_V1,12026,f6aa1bcdb565f596ab4117a0a9b33c1e8c79adbbf0d68130fd9a7171abe7ce7a,318152d7eb4684a151eba77dd99791cdbade24c717ed57fd24fe62580fb52311,False,V15C-HC7-HD2-OT8,HC7,HD2,OT8
